loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,Income_to_Loan,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status,loan_status1
2670,5,Graduate,Yes,9500000,36700000,0.258855586,16,348,3500000,2200000,31600000,11400000,Rejected,0
2671,5,Graduate,Yes,600000,1400000,0.428571429,10,877,1400000,400000,2000000,700000,Approved,1
2672,0,Not Graduate,Yes,3800000,14900000,0.255033557,6,899,7800000,600000,12400000,2800000,Approved,1
2673,3,Graduate,Yes,1400000,3500000,0.4,12,610,1200000,600000,3800000,1400000,Approved,1
2674,1,Not Graduate,No,6300000,23900000,0.263598326,4,742,1500000,7100000,21800000,4300000,Approved,1
2675,1,Not Graduate,Yes,2800000,6600000,0.424242424,18,801,4000000,4900000,7100000,3700000,Approved,1
2676,4,Graduate,Yes,5400000,17100000,0.315789474,2,533,13800000,5100000,12200000,4700000,Approved,1
2677,3,Not Graduate,Yes,6300000,23900000,0.263598326,16,656,12700000,9300000,15200000,5100000,Approved,1
2678,3,Graduate,Yes,3900000,14300000,0.272727273,18,785,10900000,7600000,13900000,4900000,Approved,1
2679,2,Graduate,Yes,4200000,15700000,0.267515924,2,332,7000000,700000,13300000,3000000,Approved,1
2680,0,Graduate,No,3100000,8100000,0.382716049,18,768,400000,1600000,11600000,2400000,Approved,1
2681,1,Graduate,No,3400000,8600000,0.395348837,6,640,7700000,1000000,7800000,4400000,Approved,1
2682,4,Not Graduate,No,1500000,3100000,0.483870968,6,885,100000,2800000,3800000,1900000,Approved,1
2683,3,Not Graduate,Yes,900000,2000000,0.45,18,772,2300000,700000,3500000,800000,Approved,1
2684,4,Graduate,Yes,7800000,25600000,0.3046875,4,665,1000000,2300000,27300000,8200000,Approved,1
2685,1,Not Graduate,Yes,3500000,10500000,0.333333333,20,454,8300000,4000000,7600000,2100000,Rejected,0
2686,1,Not Graduate,No,8400000,32500000,0.258461538,14,698,20600000,5900000,17300000,12200000,Approved,1
2687,4,Not Graduate,Yes,6400000,21300000,0.300469484,20,332,3600000,9100000,16200000,8000000,Rejected,0
2688,1,Not Graduate,No,9600000,28300000,0.339222615,6,536,18700000,9300000,27300000,6000000,Rejected,0
2689,5,Not Graduate,Yes,2100000,6500000,0.323076923,10,796,2400000,2800000,7300000,2700000,Approved,1
2690,2,Not Graduate,Yes,6000000,19900000,0.301507538,8,486,12100000,8100000,20100000,6600000,Rejected,0
2691,0,Not Graduate,Yes,8300000,16800000,0.494047619,18,422,8000000,10600000,23300000,11400000,Rejected,0
2692,1,Not Graduate,Yes,5300000,18500000,0.286486486,6,501,6700000,8600000,16600000,4300000,Rejected,0
2693,1,Not Graduate,Yes,9700000,23500000,0.412765957,4,666,15100000,9400000,23300000,8000000,Approved,1
2694,3,Not Graduate,Yes,8200000,16500000,0.496969697,18,371,19000000,1200000,18500000,8200000,Rejected,0
2695,5,Graduate,No,3400000,6900000,0.492753623,14,312,1800000,400000,10300000,3800000,Rejected,0
2696,5,Graduate,No,2800000,11000000,0.254545455,12,753,3900000,4600000,10700000,2400000,Approved,1
2697,0,Not Graduate,Yes,2400000,5200000,0.461538462,16,740,6300000,1000000,7500000,2900000,Approved,1
2698,1,Graduate,No,8200000,24000000,0.341666667,4,366,10900000,15200000,25200000,10400000,Rejected,0
2699,4,Not Graduate,No,4200000,11100000,0.378378378,8,526,11600000,200000,16800000,4900000,Rejected,0
2700,4,Graduate,Yes,5500000,14800000,0.371621622,10,354,16000000,3400000,21200000,7700000,Rejected,0
2701,5,Not Graduate,Yes,2900000,6300000,0.46031746,6,719,7900000,1600000,8000000,1600000,Approved,1
2702,5,Not Graduate,No,6300000,20100000,0.313432836,12,774,15600000,11800000,16200000,5800000,Approved,1
2703,5,Not Graduate,Yes,9700000,29100000,0.333333333,18,732,4700000,7400000,35600000,12400000,Approved,1
2704,1,Not Graduate,No,6500000,16000000,0.40625,6,862,2000000,0,24000000,9700000,Approved,1
2705,5,Not Graduate,No,4900000,10800000,0.453703704,18,613,6800000,800000,14500000,5300000,Approved,1
2706,5,Graduate,Yes,6900000,16500000,0.418181818,6,447,4100000,400000,14100000,6600000,Rejected,0
2707,4,Not Graduate,Yes,1100000,3000000,0.366666667,4,730,300000,600000,3600000,1100000,Approved,1
2708,2,Not Graduate,Yes,7800000,29600000,0.263513514,14,568,-100000,8600000,27000000,7200000,Approved,1
2709,2,Graduate,Yes,8200000,23600000,0.347457627,6,495,23000000,10600000,27200000,6100000,Rejected,0
2710,5,Not Graduate,Yes,6700000,23600000,0.283898305,14,854,3000000,3300000,19400000,7500000,Approved,1
2711,3,Graduate,Yes,7400000,15200000,0.486842105,10,548,16700000,12800000,19300000,4800000,Rejected,0
2712,1,Not Graduate,No,1200000,2700000,0.444444444,14,779,600000,2200000,2400000,600000,Approved,1
2713,0,Not Graduate,No,9500000,24800000,0.383064516,2,564,17400000,16000000,19600000,12000000,Approved,1
2714,5,Not Graduate,Yes,4000000,8200000,0.487804878,2,571,3500000,7700000,9500000,4400000,Approved,1
2715,0,Not Graduate,Yes,8600000,32600000,0.263803681,8,778,21500000,14100000,33600000,11000000,Approved,1
2716,4,Graduate,Yes,9100000,28400000,0.320422535,12,808,25800000,11800000,19300000,9700000,Approved,1
2717,0,Not Graduate,Yes,7100000,18600000,0.38172043,20,770,19200000,13100000,23100000,5100000,Approved,1
2718,0,Not Graduate,No,9000000,28400000,0.316901408,4,612,0,7200000,26900000,13200000,Approved,1
2719,3,Graduate,Yes,1400000,2700000,0.518518519,14,819,1200000,1500000,4000000,1300000,Approved,1
2720,1,Graduate,No,8800000,20200000,0.435643564,6,627,24200000,16100000,17600000,11900000,Approved,1
2721,3,Not Graduate,Yes,5400000,14700000,0.367346939,4,359,12300000,9900000,15100000,6100000,Rejected,0
2722,1,Graduate,No,6100000,19100000,0.319371728,6,341,5700000,5900000,12400000,6300000,Rejected,0
2723,1,Graduate,No,1000000,3600000,0.277777778,4,570,1000000,1300000,3700000,1000000,Approved,1
2724,3,Graduate,Yes,7700000,18100000,0.425414365,20,736,7800000,14500000,29100000,10000000,Approved,1
2725,1,Graduate,Yes,6100000,12900000,0.472868217,2,302,8900000,7500000,15600000,7200000,Rejected,0
2726,2,Not Graduate,Yes,7700000,21000000,0.366666667,12,420,16100000,4300000,27400000,10500000,Rejected,0
2727,4,Graduate,Yes,4700000,12000000,0.391666667,2,416,5800000,8200000,13000000,6800000,Rejected,0
2728,2,Graduate,Yes,9100000,34800000,0.261494253,20,836,21300000,10900000,30600000,9900000,Approved,1
2729,0,Graduate,Yes,5800000,12700000,0.456692913,12,528,8400000,7300000,19600000,7600000,Rejected,0
2730,4,Not Graduate,No,8500000,24900000,0.341365462,2,405,1900000,400000,21700000,11400000,Rejected,0
2731,2,Graduate,Yes,9900000,33400000,0.296407186,14,783,16600000,16100000,21000000,9500000,Approved,1
2732,4,Not Graduate,Yes,2000000,4000000,0.5,10,636,2100000,0,4000000,1700000,Approved,1
2733,1,Not Graduate,Yes,5000000,16800000,0.297619048,6,711,6300000,7600000,16000000,3200000,Approved,1
2734,1,Graduate,Yes,3200000,11800000,0.271186441,16,848,5500000,3200000,7500000,2300000,Approved,1
2735,1,Not Graduate,Yes,8000000,27800000,0.287769784,8,804,7900000,1600000,27100000,11800000,Approved,1
2736,0,Not Graduate,Yes,1200000,2800000,0.428571429,14,892,3200000,100000,3300000,1700000,Approved,1
2737,2,Not Graduate,Yes,5800000,22800000,0.254385965,14,696,12100000,200000,20800000,4800000,Approved,1
2738,1,Graduate,No,2500000,7600000,0.328947368,20,888,7400000,4200000,6400000,1900000,Approved,1
2739,1,Not Graduate,Yes,600000,1400000,0.428571429,10,699,400000,500000,1300000,800000,Approved,1
2740,5,Graduate,No,4900000,13000000,0.376923077,10,865,13300000,3700000,14700000,6500000,Approved,1
2741,2,Graduate,Yes,9400000,37300000,0.252010724,14,383,7800000,15900000,27100000,7700000,Rejected,0
2742,2,Graduate,No,5300000,19300000,0.274611399,16,368,14700000,400000,11600000,3700000,Rejected,0
2743,5,Not Graduate,No,5100000,15800000,0.32278481,4,607,6000000,7700000,12600000,7000000,Approved,1
2744,4,Not Graduate,Yes,2900000,8900000,0.325842697,18,827,400000,3400000,11200000,1600000,Approved,1
2745,1,Graduate,No,9100000,34000000,0.267647059,12,672,8600000,1600000,32700000,8800000,Approved,1
2746,3,Not Graduate,Yes,8800000,26700000,0.329588015,12,708,16000000,15300000,26900000,9600000,Approved,1
2747,4,Not Graduate,No,2600000,8800000,0.295454545,10,682,4500000,4700000,10300000,1600000,Approved,1
2748,1,Graduate,Yes,9700000,25500000,0.380392157,18,741,21900000,6200000,34800000,4900000,Approved,1
2749,5,Not Graduate,Yes,600000,1200000,0.5,8,343,100000,700000,1600000,600000,Rejected,0
2750,0,Graduate,Yes,4100000,11100000,0.369369369,16,785,6800000,5300000,8500000,4800000,Approved,1
2751,1,Not Graduate,Yes,8000000,28000000,0.285714286,20,830,22400000,12600000,25600000,10600000,Approved,1
2752,2,Graduate,No,8800000,26700000,0.329588015,16,696,12900000,15300000,20300000,10900000,Approved,1
2753,1,Graduate,No,200000,300000,0.666666667,12,697,600000,300000,700000,100000,Approved,1
2754,0,Graduate,Yes,3800000,11700000,0.324786325,2,351,100000,6700000,12500000,3100000,Approved,1
2755,3,Graduate,No,6800000,21800000,0.311926606,10,556,16400000,9300000,19100000,5400000,Approved,1
2756,0,Graduate,No,8600000,31800000,0.270440252,2,895,22600000,15900000,19600000,5100000,Approved,1
2757,2,Graduate,Yes,2800000,8400000,0.333333333,10,534,8300000,4800000,10600000,1500000,Rejected,0
2758,0,Graduate,No,8000000,29800000,0.268456376,12,736,600000,15700000,30800000,8400000,Approved,1
2759,2,Graduate,Yes,2300000,5500000,0.418181818,16,629,4600000,2900000,7000000,1900000,Approved,1
2760,4,Graduate,Yes,7600000,16200000,0.469135802,20,657,1900000,9300000,28500000,5500000,Approved,1
2761,2,Graduate,No,2900000,11300000,0.256637168,12,839,700000,5100000,8100000,2600000,Approved,1
2762,4,Not Graduate,No,7900000,25700000,0.307392996,18,589,4300000,300000,25300000,9800000,Approved,1
2763,2,Not Graduate,No,1900000,4500000,0.422222222,6,805,2200000,3100000,4800000,2300000,Approved,1
2764,3,Not Graduate,Yes,4600000,13600000,0.338235294,20,729,1300000,8900000,17200000,5900000,Approved,1
2765,1,Not Graduate,No,2600000,7700000,0.337662338,6,399,3700000,4300000,8900000,3500000,Rejected,0
2766,2,Not Graduate,No,2700000,6700000,0.402985075,8,413,7600000,800000,9200000,2300000,Rejected,0
2767,5,Graduate,Yes,6300000,13200000,0.477272727,16,321,6700000,4000000,15200000,7100000,Rejected,0
2768,0,Graduate,Yes,2600000,7500000,0.346666667,2,853,4200000,3900000,9600000,1400000,Approved,1
2769,4,Not Graduate,Yes,7700000,23400000,0.329059829,6,400,3900000,3400000,20800000,10700000,Rejected,0
2770,0,Graduate,Yes,7400000,16300000,0.45398773,16,630,11200000,13200000,28400000,5300000,Approved,1
2771,3,Graduate,Yes,7300000,21600000,0.337962963,20,557,1900000,3800000,26400000,9300000,Approved,1
2772,1,Graduate,No,2900000,7600000,0.381578947,2,358,800000,700000,10100000,2100000,Rejected,0
2773,3,Graduate,Yes,6600000,16000000,0.4125,10,510,1200000,4800000,13300000,6300000,Rejected,0
2774,2,Graduate,Yes,2700000,9600000,0.28125,14,554,5800000,200000,10200000,1900000,Approved,1
2775,3,Graduate,Yes,8300000,27700000,0.299638989,4,596,20500000,15400000,21400000,7400000,Approved,1
2776,0,Graduate,No,4900000,18500000,0.264864865,8,659,8800000,1700000,14700000,4900000,Approved,1
2777,4,Graduate,Yes,7900000,30700000,0.25732899,10,322,10600000,13200000,30300000,6300000,Rejected,0
2778,5,Graduate,Yes,8800000,21300000,0.41314554,14,852,8000000,6400000,28500000,9900000,Approved,1
2779,5,Not Graduate,No,4000000,14100000,0.283687943,18,653,5800000,4100000,9400000,5400000,Approved,1
2780,4,Graduate,Yes,3900000,9200000,0.423913043,12,737,2800000,2300000,12300000,5200000,Approved,1
2781,3,Graduate,Yes,7700000,18900000,0.407407407,2,583,9300000,3000000,16700000,9300000,Approved,1
2782,1,Graduate,Yes,3800000,10000000,0.38,16,873,5100000,2800000,10300000,4000000,Approved,1
2783,5,Graduate,No,8000000,27000000,0.296296296,20,595,4500000,5200000,24800000,10400000,Approved,1
2784,5,Graduate,Yes,3400000,11300000,0.300884956,20,871,6500000,3900000,9700000,2400000,Approved,1
2785,5,Graduate,Yes,5500000,18800000,0.292553191,12,603,3300000,700000,21000000,5000000,Approved,1
2786,0,Not Graduate,No,7700000,29300000,0.262798635,14,801,6200000,11800000,23400000,4700000,Approved,1
2787,5,Graduate,No,4000000,9400000,0.425531915,4,723,200000,0,12100000,2000000,Approved,1
2788,5,Not Graduate,Yes,5900000,22600000,0.261061947,18,630,2300000,4200000,16500000,6800000,Approved,1
2789,0,Not Graduate,Yes,2600000,9900000,0.262626263,20,368,3600000,1500000,5200000,2000000,Rejected,0
2790,3,Graduate,No,6600000,22200000,0.297297297,12,759,8900000,2200000,18700000,8500000,Approved,1
2791,0,Not Graduate,Yes,1000000,3000000,0.333333333,18,382,2200000,700000,3500000,900000,Rejected,0
2792,4,Not Graduate,Yes,800000,2800000,0.285714286,16,645,900000,1400000,2300000,600000,Approved,1
2793,0,Graduate,No,3200000,6300000,0.507936508,6,878,6700000,5200000,8100000,3600000,Approved,1
2794,4,Graduate,No,8400000,23400000,0.358974359,12,350,18700000,9100000,27500000,6700000,Rejected,0
2795,3,Graduate,Yes,5800000,17600000,0.329545455,6,720,4900000,4200000,18800000,6600000,Approved,1
2796,0,Not Graduate,Yes,7300000,28100000,0.259786477,10,673,13700000,1200000,16300000,8900000,Approved,1
2797,1,Graduate,No,3900000,8000000,0.4875,6,448,100000,1900000,9800000,4000000,Rejected,0
2798,2,Not Graduate,Yes,4600000,16000000,0.2875,4,720,0,4000000,12300000,4200000,Approved,1
2799,0,Graduate,No,3600000,12300000,0.292682927,2,300,5200000,3000000,14300000,5400000,Approved,1
2800,4,Graduate,No,7500000,28700000,0.261324042,20,520,4600000,3500000,15200000,5700000,Rejected,0
2801,1,Graduate,No,5200000,15000000,0.346666667,12,794,3200000,7200000,16500000,5100000,Approved,1
2802,3,Graduate,Yes,4400000,10000000,0.44,8,875,5900000,5200000,11700000,4100000,Approved,1
2803,1,Not Graduate,Yes,5100000,12900000,0.395348837,14,533,6700000,6700000,14400000,3900000,Rejected,0
2804,0,Graduate,No,6000000,23600000,0.254237288,6,776,13800000,2700000,23400000,8800000,Approved,1
2805,2,Graduate,No,3800000,11400000,0.333333333,6,706,1000000,4000000,12100000,2800000,Approved,1
2806,3,Graduate,No,2800000,10900000,0.256880734,2,710,600000,2400000,5600000,3600000,Approved,1
2807,5,Graduate,Yes,6500000,18300000,0.355191257,4,333,8100000,400000,21700000,7000000,Rejected,0
2808,2,Not Graduate,Yes,1600000,6400000,0.25,4,787,1000000,300000,5500000,1100000,Approved,1
2809,4,Graduate,No,5500000,18600000,0.295698925,12,569,13500000,6200000,19700000,7300000,Approved,1
2810,0,Graduate,Yes,9600000,20100000,0.47761194,16,427,7200000,2300000,34500000,7400000,Rejected,0
2811,0,Graduate,No,7000000,27800000,0.251798561,16,640,11500000,3700000,16000000,8200000,Approved,1
2812,2,Not Graduate,No,4000000,8100000,0.49382716,16,312,3500000,2100000,15100000,3100000,Rejected,0
2813,1,Not Graduate,Yes,8100000,30900000,0.262135922,12,464,13600000,9800000,17900000,7500000,Rejected,0
2814,2,Not Graduate,Yes,6600000,22800000,0.289473684,8,490,6100000,10000000,18000000,6400000,Rejected,0
2815,5,Graduate,No,4100000,10200000,0.401960784,12,431,6200000,2200000,13700000,4300000,Rejected,0
2816,1,Graduate,No,6600000,24800000,0.266129032,4,500,8600000,4100000,16700000,6100000,Approved,1
2817,4,Graduate,No,5100000,12200000,0.418032787,14,511,2700000,6000000,18300000,3400000,Rejected,0
2818,4,Graduate,No,8200000,25200000,0.325396825,18,691,5800000,8900000,28500000,10500000,Approved,1
2819,1,Not Graduate,Yes,9500000,24400000,0.389344262,14,696,25500000,6700000,29500000,6300000,Approved,1
2820,0,Not Graduate,Yes,7600000,27600000,0.275362319,2,437,10000000,11200000,27600000,6800000,Approved,1
2821,2,Not Graduate,Yes,8400000,20800000,0.403846154,12,335,6700000,12300000,18500000,10100000,Rejected,0
2822,4,Graduate,No,7600000,25100000,0.302788845,4,671,4600000,13200000,27400000,4300000,Approved,1
2823,4,Not Graduate,Yes,1400000,3700000,0.378378378,12,621,3100000,900000,5100000,1800000,Approved,1
2824,4,Not Graduate,Yes,2700000,6800000,0.397058824,10,455,4700000,2600000,7400000,2700000,Rejected,0
2825,1,Graduate,Yes,200000,500000,0.4,10,856,500000,200000,500000,200000,Approved,1
2826,3,Graduate,No,600000,2100000,0.285714286,16,892,700000,400000,2400000,500000,Approved,1
2827,4,Graduate,No,5200000,12900000,0.403100775,16,819,3400000,4100000,16800000,7500000,Approved,1
2828,0,Not Graduate,Yes,5100000,11600000,0.439655172,10,308,8700000,1300000,10700000,7000000,Rejected,0
2829,4,Graduate,Yes,9200000,18600000,0.494623656,2,889,26900000,4200000,33300000,9700000,Approved,1
2830,5,Not Graduate,No,6500000,23200000,0.280172414,18,713,6700000,1400000,13400000,7200000,Approved,1
2831,0,Graduate,No,8500000,21000000,0.404761905,6,665,3600000,9600000,27500000,11300000,Approved,1
2832,4,Not Graduate,No,2000000,6000000,0.333333333,12,837,1300000,1900000,6300000,2300000,Approved,1
2833,4,Not Graduate,Yes,7500000,18000000,0.416666667,20,395,200000,12800000,23500000,9700000,Rejected,0
2834,0,Graduate,Yes,7500000,28900000,0.259515571,10,632,21700000,10700000,24700000,9900000,Approved,1
2835,2,Not Graduate,No,2000000,4300000,0.465116279,16,497,5100000,200000,5700000,2800000,Rejected,0
2836,3,Graduate,Yes,1400000,2700000,0.518518519,14,694,3800000,200000,3600000,1700000,Approved,1
2837,1,Not Graduate,Yes,1700000,5600000,0.303571429,2,882,3100000,2600000,6700000,1600000,Approved,1
2838,2,Graduate,Yes,5300000,14900000,0.355704698,6,504,10600000,2100000,17000000,3200000,Rejected,0
2839,4,Not Graduate,No,8900000,30100000,0.295681063,2,747,20600000,12900000,20700000,10300000,Approved,1
2840,3,Graduate,No,9700000,35300000,0.274787535,4,462,11500000,9500000,33700000,7200000,Approved,1
2841,5,Graduate,No,9000000,25900000,0.347490347,4,538,11100000,11100000,31300000,8100000,Rejected,0
2842,2,Not Graduate,Yes,8500000,30900000,0.275080906,6,664,5700000,9900000,19800000,7400000,Approved,1
2843,1,Not Graduate,No,3500000,10900000,0.321100917,4,524,8800000,6200000,13600000,2800000,Approved,1
2844,1,Not Graduate,No,500000,1400000,0.357142857,6,464,1100000,0,1900000,500000,Rejected,0
2845,3,Graduate,No,8900000,19100000,0.465968586,6,807,2300000,16500000,29900000,10400000,Approved,1
2846,2,Not Graduate,Yes,7800000,27200000,0.286764706,18,622,6000000,6000000,26400000,4300000,Approved,1
2847,5,Not Graduate,Yes,9800000,27800000,0.352517986,6,827,2400000,14900000,32800000,9500000,Approved,1
2848,0,Graduate,No,5200000,19000000,0.273684211,14,687,11900000,500000,19400000,4400000,Approved,1
2849,4,Graduate,No,7400000,19400000,0.381443299,16,835,16400000,14200000,23500000,6500000,Approved,1
2850,3,Graduate,Yes,1200000,3300000,0.363636364,6,772,700000,900000,2900000,1400000,Approved,1
2851,1,Not Graduate,Yes,1000000,3200000,0.3125,2,710,100000,200000,3300000,900000,Approved,1
2852,3,Graduate,Yes,9500000,32500000,0.292307692,14,581,2800000,14300000,36000000,4700000,Approved,1
2853,3,Not Graduate,No,4500000,11700000,0.384615385,18,775,8700000,2800000,12700000,4500000,Approved,1
2854,2,Graduate,No,4900000,16000000,0.30625,12,710,8700000,7100000,10000000,5700000,Approved,1
2855,3,Not Graduate,Yes,700000,2500000,0.28,8,321,1900000,1200000,1700000,400000,Rejected,0
2856,0,Graduate,No,9400000,28300000,0.332155477,20,761,22500000,14800000,30800000,10100000,Approved,1
2857,3,Not Graduate,Yes,8300000,31400000,0.26433121,6,674,1000000,1600000,17200000,6100000,Rejected,0
2858,4,Graduate,Yes,5600000,13000000,0.430769231,4,899,10500000,9100000,11400000,6400000,Approved,1
2859,5,Not Graduate,Yes,4400000,12300000,0.357723577,8,567,2400000,500000,12900000,6300000,Approved,1
